-7.20,7.78
74.67,9.96
25.26,37.76
17.76,-6.04
43.86,21.08
-7.11,63.29
72.77,-1.14
62.89,76.72
-6.11,3.27
48.17,49.82
4.11,-12.71
27.93,34.75
28.07,79.19
60.27,53.65
39.15,56.06
18.73,25.73
-12.23,77.60
55.18,43.88
34.59,75.28
60.44,2.03
51.09,-5.29
4.17,-16.48
3.99,-16.25
42.41,73.52
45.48,-13.18
65.35,-7.32
41.87,25.44
79.45,2.93
31.22,38.30
-15.59,20.76
9.86,38.22
70.24,46.95
-9.67,-2.72
-11.69,-18.71
56.93,-12.77
37.54,36.74
28.88,23.14
48.70,75.96
-16.66,39.98
80.98,67.72
43.83,21.83
81.88,60.74
-4.76,40.83
-17.16,40.80
-4.77,76.77
70.99,15.22
47.31,66.61
30.91,26.31
65.25,60.16
60.98,31.11
0.09,58.53
52.89,74.45
63.69,63.35
15.22,54.79
41.87,4.96
1.34,5.65
3.89,57.07
45.77,12.38
-6.27,-4.86
-4.89,-2.30
67.53,82.34
7.91,16.29
1.74,-14.05
45.82,58.30
28.66,36.78
65.16,29.96
25.82,35.61
42.95,-16.29
35.98,-10.66
80.24,-8.86
-16.76,11.17
24.00,21.92
16.14,23.43
12.41,-10.00
-14.08,27.24
-19.01,39.74
71.77,38.35
56.97,53.51
26.16,27.79
69.22,6.24
4.37,16.18
17.85,-17.98
5.55,27.63
68.03,46.32
-13.42,13.39
-14.55,21.11
61.31,82.24
64.95,6.92
34.39,3.72
-1.14,65.22
78.15,62.70
78.94,75.42
62.05,70.30
72.17,-9.19
-15.88,25.73
60.49,35.87
55.32,47.03
68.68,-12.06
69.53,3.47
74.15,21.62
54.08,36.68
4.47,42.48
18.17,-11.42
7.51,19.74
72.32,70.09
34.40,7.04
50.19,-3.59
45.87,67.13
23.68,44.14
58.90,15.69
34.10,53.11
37.72,-8.88
-10.45,6.99
50.45,58.26
-4.01,-3.48
51.84,-13.98
-17.04,14.69
21.65,66.90
20.36,24.38
-5.29,75.95
54.43,43.96
-9.60,11.67
73.99,-9.04
81.21,24.43
39.19,26.55
63.46,-19.23
-13.90,-0.59
0.59,70.27
63.00,22.42
6.84,13.16
-7.38,77.02
-3.41,-2.07
27.53,17.18
4.56,14.43
72.83,23.49
37.36,27.12
18.23,61.53
7.51,45.36
54.95,56.33
-1.16,48.29
64.02,61.29
82.37,25.63
9.49,14.11
-15.80,20.49
39.79,32.08
62.20,9.74
1.12,61.90
24.37,27.23
54.02,43.52
42.44,45.53
40.97,42.16
68.15,53.82
71.22,69.17
5.91,62.29
23.36,16.22
9.87,67.71
-16.85,-19.57
65.31,72.62
57.08,9.70
-19.73,69.95
73.95,-17.96
11.51,-5.78
-7.81,15.93
-7.45,51.77
55.77,72.01
33.05,21.02
57.37,26.57
26.22,22.48
33.46,1.98
46.01,-12.38
49.71,34.58
80.03,29.97
-1.62,30.22
20.72,73.97
40.05,66.57
44.62,23.00
22.59,39.03
5.07,62.31
70.81,69.77
-8.44,79.44
61.34,37.85
53.87,51.01
4.44,27.40
-17.49,74.83
39.68,24.21
32.97,56.58
67.64,40.95
36.03,50.91
53.57,59.71
-18.90,-7.14
13.92,-2.73
-10.21,57.52
16.11,66.73
4.70,50.42
81.97,62.94
76.94,-12.56
-4.80,6.17
-15.24,-8.23
73.13,-15.93
-15.95,79.70
42.72,35.32
9.54,54.57
40.67,75.50
20.80,10.55
41.90,32.31
28.73,2.16
57.90,-14.55
-10.71,11.16
-2.12,-18.12
37.27,4.54
-14.01,13.93
23.53,44.40
16.84,39.04
59.67,-4.77
54.87,77.97
35.78,79.15
18.98,-5.89
68.98,67.12
72.54,78.30
58.64,33.55
38.72,1.15
32.31,70.21
55.76,43.38
-5.29,24.42
60.63,45.15
4.47,67.54
60.78,31.88
-2.38,36.25
16.29,9.41
-10.67,55.07
32.50,27.12
60.03,3.69
75.32,-3.56
70.42,57.09
67.07,63.98
-4.05,72.89
48.26,51.08
-10.86,73.48
21.24,62.33
70.25,26.32
18.07,79.78
36.59,58.54
14.64,34.82
-15.21,-0.41
53.14,5.17
13.74,75.98
13.65,81.39
8.49,73.14
9.32,40.78
58.33,51.77
-11.46,53.59
77.50,28.54
54.90,46.91
19.70,51.77
67.20,0.26
23.71,-0.37
11.71,-16.45
59.19,-18.09
76.73,47.95
10.36,-11.74
11.54,8.72
77.39,7.22
44.42,15.10
-12.70,-1.06
57.05,67.89
58.95,78.61
3.87,23.01
37.10,33.50
-5.58,69.03
26.46,-1.39
39.42,-7.51
5.52,41.00
44.32,14.70
-6.89,1.18
23.02,14.47
10.96,8.42
-7.03,32.24
74.11,52.81
33.05,49.34
60.48,2.27
8.53,-1.92
-12.20,-4.53
57.54,-1.97
19.18,-18.92
6.32,45.14
32.18,72.82
1.27,20.42
17.63,23.11
39.52,-3.91
5.45,76.06
22.16,63.63
2.81,34.01
50.92,34.89
-2.15,17.48
19.15,55.31
-9.67,55.53
75.51,4.33
77.52,2.94
69.06,46.03
4.23,79.29
46.81,-18.94
43.53,77.58
39.36,-2.99
76.98,59.14
5.76,1.69
64.74,-18.09
70.59,-4.14
5.72,60.23
55.46,12.31
25.99,37.68
20.52,44.64
47.25,58.34
21.97,59.07
18.77,5.50
2.46,47.11
67.83,-13.48
14.69,9.89
72.52,29.49
-15.71,20.04
-19.30,-19.04
2.22,56.47
-15.44,66.21
67.90,48.26
23.30,23.01
-4.07,29.95
21.27,39.18
56.27,-10.24
76.22,5.53
81.36,-18.02
68.78,-15.71
-13.68,-3.54
81.63,-15.85
50.24,80.57
41.21,-6.62
21.39,38.86
1.89,15.75
23.18,-12.25
42.20,26.52
79.45,46.26
50.80,0.15
-4.36,36.65
50.73,4.10
42.55,80.04
23.62,4.25
61.27,40.29
12.98,66.18
-17.47,35.48
28.44,44.70
33.99,70.45
81.65,10.69
22.45,62.23
77.37,47.41
60.43,24.11
19.57,69.72
15.70,75.81
74.72,-1.21
57.01,5.82
39.60,-11.01
33.86,54.51
42.09,16.31
34.03,3.45
21.44,56.67
63.33,77.95
4.73,50.70
-8.97,11.25
67.04,39.64
10.70,13.14
46.08,81.60
49.77,61.54
36.56,8.35
60.44,46.15
65.15,-16.78
79.38,-6.15
-18.57,63.19
43.13,79.40
-6.80,79.20
28.92,16.41
28.43,45.84
-15.59,28.00
64.47,30.60
6.54,71.96
11.73,19.57
25.10,-11.18
76.80,-20.08
-2.04,14.17
11.12,9.50
45.08,-7.54
-6.75,-2.57
67.24,36.06
57.94,69.73
72.04,1.16
41.78,5.24
-2.22,32.25
55.29,-9.78
-7.22,-3.20
18.94,80.26
13.83,27.25
66.05,51.07
67.58,2.78
-7.92,-18.91
1.08,38.92
59.60,-5.12
69.37,4.81
42.84,78.97
72.71,26.62
33.64,49.64
60.31,36.07
69.90,46.48
-7.64,27.32
55.08,-4.96
49.28,47.66
-9.25,52.46
-20.07,-2.80
19.52,7.60
16.50,81.67
82.21,26.22
79.10,5.32
72.67,-15.97
-8.40,-13.40
79.28,11.00
-9.86,5.91
4.01,60.79
-11.70,49.85
61.54,44.61
-3.31,15.24
58.40,10.23
62.49,18.38
6.14,-14.17
48.51,79.51
16.39,-6.57
23.89,26.74
68.11,-2.46
63.51,54.35
16.05,46.87
7.81,49.71
29.97,52.55
-19.37,43.37
49.52,23.50
64.15,-7.51
78.14,65.46
20.94,38.15
4.39,-19.03
32.24,74.28
63.75,29.08
-17.53,14.68
-7.59,-12.46
6.89,-20.06
-4.09,-8.87
59.92,4.64
69.96,44.40
71.21,81.92
48.59,-13.91
61.62,25.34
-18.03,56.73
45.97,27.45
61.87,40.00
12.94,-2.54
20.48,47.61
32.29,60.15
0.33,18.08
-17.56,14.40
-15.60,78.80
53.05,-3.84
56.48,66.35
20.94,9.26
8.30,-19.82
50.96,25.81
37.78,69.55
3.80,-3.54
25.41,32.72
18.75,44.11
56.59,62.01
-1.94,-0.33
21.46,27.49
7.24,41.33
7.73,-19.03
-19.53,-6.65
35.57,59.76
31.27,20.89
18.07,-2.99
8.86,36.83
-0.24,46.05
19.43,39.44
70.39,55.99
82.30,81.20
-15.61,54.33
6.26,-1.92
54.74,39.92
25.40,49.97
-8.99,78.92
0.70,-17.20
66.37,45.64
54.46,0.63
21.75,-10.16
-12.42,14.29
5.13,77.16
-0.43,3.41
-8.15,11.60
76.29,5.46
-6.31,61.83
-4.63,75.20
81.50,65.06
44.42,50.17
5.10,43.61
78.26,-8.99
-7.09,56.36
-15.82,-0.86
80.70,19.58
-11.89,-10.75
75.93,10.82
30.88,12.13
8.88,41.02
21.43,8.41
65.27,63.76
57.25,0.32
62.74,64.35
55.39,14.76
8.28,-1.02
-14.09,-2.70
26.03,12.17
21.38,48.21
60.57,-17.37
9.03,9.03
65.69,60.29
4.35,1.79
79.18,38.96
0.09,5.73
-19.89,21.82
81.32,-5.28
7.05,35.64
57.83,-16.55
74.07,5.40
49.21,52.96
50.88,1.41
55.53,36.92
24.30,22.37
37.20,70.13
65.19,10.31
68.92,80.43
-16.06,-8.57
-3.67,-12.62
39.37,-2.93
10.59,37.53
78.61,-6.43
10.29,65.08
53.19,-0.69
53.81,48.47
25.07,22.18
69.01,52.73
60.08,-5.22
34.47,-15.69
72.24,78.73
49.22,65.78
47.99,74.98
55.23,58.53
28.20,77.03
-11.16,-5.36
73.80,79.34
-1.45,60.24
49.81,72.68
-6.90,10.23
10.41,-15.58
20.42,26.03
55.41,36.11
3.54,23.18
66.21,-11.14
18.15,-18.55
-3.59,37.11
66.95,63.79
76.97,29.47
36.11,52.32
40.76,28.64
65.41,34.98
46.67,60.56
61.93,33.31
40.60,56.43
11.78,19.24
25.38,47.41
28.51,56.26
-3.95,68.21
13.64,5.61
19.03,30.21
41.04,-12.43
-1.14,-7.34
-10.97,8.57
69.70,6.08
9.62,30.40
70.23,6.07
34.05,70.77
31.73,53.18
-6.03,-0.02
78.54,14.61
34.31,40.31
42.35,40.12
15.21,26.33
57.26,1.06
39.45,-1.35
37.09,76.97
-20.39,12.63
40.91,58.87
61.06,22.26
48.82,32.67
66.92,32.74
29.89,63.97
20.89,-5.98
73.94,-9.81
31.49,64.29
-8.87,66.74
22.20,38.93
20.56,7.39
23.10,79.66
-9.90,72.28
-9.85,-14.38
65.06,-18.86
58.90,-13.60
54.78,59.30
-4.66,-3.72
4.93,21.72
69.77,41.59
80.05,75.03
72.78,66.16
-9.42,59.85
-18.10,58.11
58.07,13.58
-15.56,50.26
-0.38,0.71
16.86,73.09
69.74,52.01
65.56,76.37
36.65,15.17
-2.98,-7.00
72.36,17.31
5.86,44.40
-2.42,46.69
-1.02,47.40
27.07,-6.60
-6.77,65.02
8.06,19.91
0.48,63.11
26.93,56.89
-9.97,33.53
-14.86,33.48
18.25,34.76
51.85,57.57
36.62,-18.09
50.26,51.53
41.17,29.39
42.79,-13.61
66.80,-2.01
42.66,9.15
62.91,39.46
12.28,-18.31
18.13,45.05
-20.14,6.06
46.92,77.98
44.48,13.40
-9.63,-3.34
44.36,38.28
-5.27,59.65
11.07,-18.56
53.24,-7.50
50.31,24.80
39.89,-1.51
40.79,41.20
42.79,78.23
42.98,42.79
16.53,45.27
46.67,50.97
8.08,79.99
42.61,-1.23
2.70,26.96
54.45,65.81
50.25,78.77
35.06,-5.03
11.79,62.74
43.59,71.43
13.97,24.22
76.88,70.83
2.09,73.41
72.18,-0.67
-3.60,41.28
53.53,-11.67
60.18,31.61
40.95,32.00
-2.31,53.48
12.53,47.44
-5.06,6.27
49.57,-8.75
5.93,30.88
80.86,81.10
51.81,50.32
-3.20,21.03
43.45,-3.65
-5.57,32.77
67.29,11.41
-15.20,-9.93
72.37,17.40
73.81,64.31
14.56,42.66
5.81,50.32
30.52,50.62
-14.14,40.99
36.96,35.50
52.62,38.60
3.44,29.04
23.70,0.67
1.36,14.00
15.21,21.96
23.87,2.52
61.21,-13.74
-12.56,54.86
17.80,20.84
-8.48,18.17
54.81,58.62
59.64,52.75
36.15,57.17
58.37,56.83
33.39,-6.25
-10.33,-16.42
-2.57,35.33
26.64,42.16
64.44,23.06
57.61,5.08
55.69,56.09
20.63,12.94
36.96,72.26
-9.48,41.42
23.63,69.85
4.32,10.89
-11.36,53.13
66.05,-17.11
18.02,-10.12
20.33,40.22
56.23,-5.58
38.98,18.03
-6.31,4.78
10.28,-4.89
48.67,11.25
5.84,33.45
63.04,-15.16
65.94,23.89
5.87,14.70
33.71,30.71
60.86,-13.02
56.70,32.82
7.54,27.35
1.47,18.85
51.62,74.05
56.93,-7.78
16.02,46.36
6.69,39.05
25.28,-0.81
65.27,-1.73
-3.99,22.32
81.16,25.50
49.68,14.46
-3.47,22.28
22.05,23.85
4.09,-9.18
55.48,-7.67
21.07,-3.38
48.20,17.78
51.00,59.31
2.46,-19.45
-0.29,-18.10
4.23,60.64
19.72,-8.96
5.66,82.25
63.16,65.25
82.04,6.14
78.36,8.09
49.68,81.11
50.80,21.83
38.50,40.72
-1.06,-7.78
-8.47,72.94
9.27,-17.76
78.73,26.28
-17.39,15.03
60.58,62.22
60.22,47.67
11.03,34.79
40.03,40.14
-17.81,24.77
-11.33,57.15
-9.78,41.91
40.66,-3.77
68.94,76.89
-11.03,18.86
16.03,27.48
44.43,42.41
44.72,40.81
8.41,48.33
-19.05,18.28
30.87,50.93
-1.32,35.30
29.65,-5.04
55.87,65.61
6.13,-3.56
41.66,38.68
81.46,40.88
73.20,38.77
46.11,66.76
73.14,54.88
31.75,59.66
32.18,-11.44
-3.80,12.80
-15.66,43.63
36.35,-17.01
81.40,57.91
30.88,77.78
11.71,53.69
16.39,47.76
48.75,-3.27
8.06,72.30
18.75,81.26
-17.02,17.70
8.41,64.36
3.48,81.29
-18.68,26.70
34.89,69.61
72.14,70.85
19.65,-12.78
31.87,63.80
63.59,19.70
-11.87,72.48
-19.78,38.97
16.30,-4.61
-6.34,32.94
54.86,20.16
33.57,69.55
10.72,0.14
57.67,-14.75
3.40,-18.97
44.14,31.45
47.76,29.86
24.06,-12.87
19.54,78.44
81.65,21.09
12.53,-8.35
74.64,56.63
40.53,-1.25
-12.56,65.17
64.16,12.52
-19.94,55.70
-7.41,-2.86
27.58,5.78
13.16,79.27
-17.93,70.19
47.72,28.16
13.14,-0.65
53.11,8.22
-13.16,31.09
18.49,8.21
-6.36,1.15
13.72,3.74
8.53,-10.90
60.51,-18.28
34.02,15.95
47.82,3.69
52.55,68.02
63.53,11.41
54.98,72.40
38.99,26.84
14.21,73.07
42.41,-7.25
24.69,65.96
3.38,10.40
55.08,64.96
75.28,73.37
1.75,3.36
14.28,74.45
12.48,20.14
1.98,-18.56
-11.66,65.39
22.61,43.16
74.80,61.02
61.79,69.27
-14.81,52.46
56.00,1.36
76.84,45.02
34.10,-18.05
2.07,-18.73
-8.30,32.54
-4.58,31.31
26.91,61.43
7.17,26.34
76.48,12.95
-18.42,30.74
33.25,80.85
2.76,-8.37
22.29,6.79
54.96,-9.69
-15.06,55.73
23.08,-2.58
18.68,49.61
40.10,18.49
12.05,50.58
-6.94,46.01
35.27,7.36
0.30,68.49
-17.29,-16.78
62.37,35.51
1.24,6.01
11.90,31.70
-11.97,39.00
58.61,-17.39
51.65,70.57
68.73,-10.22
20.34,68.98
81.14,36.91
2.21,69.21
66.72,45.83
-7.43,1.86
68.28,80.68
-2.55,13.84
56.96,55.00
59.44,33.10
55.65,9.54
52.28,76.59
48.43,-13.70
71.98,78.68
18.34,47.76
11.73,65.76
66.65,67.59
-2.54,10.74
23.26,-11.46
-18.87,-9.65
1.67,16.09
23.49,35.77
63.34,20.11
21.50,70.10
44.91,2.73
76.41,63.16
48.75,59.00
-0.22,-14.47
5.21,-3.28
78.15,-11.02
23.66,-15.63
4.97,31.02
-8.64,82.48
45.03,80.33
-13.85,69.41
57.31,11.21
16.29,37.30
77.67,4.70
-1.18,-20.39
27.79,-10.27
19.51,12.99
14.81,81.98
73.72,77.85
-11.49,16.28
62.05,9.43
66.01,-5.99
81.19,55.86
-8.04,76.60
80.11,58.70
77.58,80.87
6.46,37.14
5.73,46.30
44.95,56.40
43.38,-7.41
69.52,-18.27
73.83,58.27
63.70,4.61
-1.76,25.28
64.85,80.70
-20.07,14.47
13.91,16.83
74.92,-5.86
33.66,53.30
8.42,15.69
-19.35,13.52
10.10,62.04
34.51,28.36
5.06,29.27
23.77,16.38
44.19,-18.28
25.28,41.17
39.28,15.93
79.21,15.10
-8.95,6.95
41.88,-9.91
46.07,19.98
44.30,-16.35
-7.14,10.15
26.43,56.52
29.48,25.76
27.69,26.23
37.53,6.55
17.64,-4.54
48.71,44.45
82.10,-12.04
-3.13,41.05
27.46,8.41
40.29,53.99
27.47,56.03
64.56,57.85
7.97,3.84
38.19,42.06
34.58,36.86
58.21,57.28
15.22,10.46
31.26,19.77
43.26,23.32
34.88,65.19
32.23,8.48
-9.59,39.74
-6.08,-18.14
-14.83,65.18
-0.67,3.34
-4.33,-10.88
31.64,-19.13
-2.97,47.95
-2.33,47.17
-5.59,-18.31
74.06,71.92
10.74,38.09
-8.41,35.08
8.34,-15.43
54.34,64.78
57.48,18.03
-0.52,44.72
35.46,58.26
68.37,-17.99
15.95,72.17
-14.11,55.50
65.53,7.56
21.72,4.18
27.97,-19.94
-19.30,17.03
50.22,70.40
61.60,-10.01
9.15,19.55
36.65,-11.64
51.11,15.21
35.44,-12.41
51.55,-13.08
9.50,55.89
-15.22,24.10
-18.79,20.89
45.28,19.53
65.58,68.60
-18.12,16.02
67.96,51.93
40.95,11.72
52.28,-18.52
62.61,72.10
-16.35,35.89
11.18,34.15
44.02,3.40
67.43,-1.21
61.98,-3.96
-12.24,-6.20
53.47,-18.66
35.32,25.62
74.89,27.48
9.33,39.15
12.97,70.54
6.01,69.79
6.58,39.45
75.44,54.74
29.30,54.75
-8.21,77.96
12.05,26.62
63.66,-6.11
32.81,-6.49
65.70,-18.26
29.97,35.44
5.71,-14.69
71.22,6.24
1.53,18.81
-8.21,42.53
32.11,24.96
44.58,-2.47
9.77,36.39
19.89,29.51
17.16,61.84
55.96,21.68
9.88,21.00
18.81,-5.11
37.86,-16.20
13.04,33.26
26.42,80.92
-6.89,37.56
36.72,40.11
71.14,32.78
55.69,40.51
64.49,75.65
29.87,31.60
22.02,26.24
7.27,44.38
-4.94,-10.48
66.20,68.78
13.82,35.02
8.86,64.79
20.55,-1.68
28.85,17.05
46.20,2.96
9.91,-10.45
78.74,-6.15
81.28,48.67
75.43,40.01
70.11,-18.60
27.11,70.21
57.89,70.64
40.81,-1.92
20.31,67.05
58.03,-4.21
46.73,-14.31
50.76,9.31
14.63,57.54
56.75,70.80
17.80,68.07
-20.15,59.33
19.35,29.36
13.90,40.56
23.07,78.62
4.77,13.99
69.00,18.69
46.72,-17.64
66.21,23.84
13.15,57.31
20.21,-20.02
6.00,67.60
78.31,2.81
41.13,7.03
59.28,23.86
52.99,60.95
-10.38,15.51
-11.89,-12.16
29.47,-2.73
63.54,10.80
50.07,4.86
23.15,74.91
20.38,-11.89
11.75,17.46
-16.77,60.03
36.00,27.98
73.93,13.60
73.51,-2.90
73.83,68.24
53.10,59.43
57.83,71.63
-20.06,-5.79
30.54,48.18
30.44,2.04
43.38,60.16
61.72,54.89
26.94,-11.48
80.78,26.87
54.84,37.62
29.96,58.76
14.35,15.91
30.22,15.92
42.03,8.49
71.92,52.37
43.72,-5.97
57.71,45.09
5.81,30.39
45.02,21.08
9.99,36.17
-17.93,69.13
35.83,25.80
30.45,50.48
28.55,78.28
17.43,13.86
55.50,-18.01
77.67,-7.35
6.40,52.84
5.66,33.33
13.69,15.28
44.25,62.43
75.65,43.73
57.12,-18.73
31.67,-3.14
55.59,49.43
45.80,36.45
44.88,-13.11
55.72,27.72
57.50,-12.08
32.87,80.11
39.70,60.17
17.00,74.11
46.59,-17.76
63.92,61.08
14.33,9.20
6.14,33.97
68.91,19.39
-15.71,1.44
67.46,40.35
13.07,8.80
0.10,63.68
14.77,6.92
63.44,80.09
40.55,7.23
42.15,49.34
4.32,11.30
9.14,34.17
52.79,24.14
61.78,4.32
9.28,-11.83
71.74,-3.55
20.63,69.05
-13.60,15.45
40.97,74.75
45.84,-8.64
59.43,40.61
54.25,36.12
58.17,1.11
14.83,64.88
35.62,62.74
21.02,40.96
49.76,-8.99
-3.50,-7.48
23.77,39.72
67.21,79.58
66.24,67.62
34.93,67.91
36.85,45.48
13.41,71.37
39.36,-0.30
66.89,-7.84
17.95,44.78
22.35,73.13
56.91,6.02
78.37,-9.89
41.50,38.12
54.09,74.98
13.03,-17.54
51.38,68.60
66.49,-5.05
23.63,53.48
11.83,49.74
-10.60,60.55
45.41,8.76
66.37,32.11
41.64,50.43
77.14,-6.67
1.71,68.81
39.56,71.94
29.62,41.50
-13.06,50.97
35.10,-9.06
45.01,31.34
66.48,3.82
-15.00,5.57
12.52,58.98
25.94,-2.70
-0.96,29.71
19.50,60.01
19.06,78.67
23.17,69.18
71.50,70.28
33.07,45.59
5.08,45.81
28.87,0.84
80.33,63.03
-13.44,44.76
50.44,-17.50
13.89,3.29
-12.88,77.51
78.65,-8.99
78.64,30.83
39.40,20.96
69.64,68.15
54.34,13.99
9.11,57.48
61.29,15.85
76.73,64.42
35.48,37.08
-0.06,66.72
-17.16,-7.11
-15.67,23.93
73.66,-6.85
74.34,-17.10
17.45,9.25
78.98,62.54
32.34,48.92
55.57,21.82
69.70,5.68
30.94,72.53
0.11,36.74
9.16,46.14
-9.20,4.61
36.49,77.63
-10.58,35.04
23.64,20.69
26.94,3.75
53.90,14.79
20.97,48.35
81.95,36.28
5.16,74.24
63.68,27.51
30.63,16.34
58.38,29.51
70.24,9.85
74.88,66.42
-13.35,67.34
21.78,-19.82
42.15,28.15
-15.07,-10.98
34.07,39.60
24.66,13.03
7.46,68.22
38.85,55.69
58.35,20.31
44.56,61.18
51.76,40.55
31.36,2.93
37.01,0.33
32.91,5.02
7.11,71.76
37.51,-0.96
13.90,30.91
21.36,-15.42
42.22,26.32
64.05,22.89
-11.14,28.05
-0.69,81.97
49.76,3.18
43.88,40.88
39.99,44.53
25.10,-6.52
81.67,56.32
66.11,76.38
56.25,39.99
41.99,75.13
26.75,-15.01
40.75,26.68
25.15,10.79
25.80,42.79
61.17,77.35
12.83,69.97
60.12,52.23
-14.80,43.81
35.21,31.74
10.47,0.05
11.77,-1.34
-13.28,14.20
28.53,53.63
35.73,79.18
-12.78,-7.06
70.04,3.64
34.71,46.60
31.94,49.51
16.14,-5.30
8.24,72.75
6.60,70.17
60.65,57.32
74.30,19.55
24.02,-0.22
24.39,56.60
47.47,-16.03
11.41,7.24
78.59,19.10
75.63,54.95
39.88,63.51
69.29,39.90
64.93,63.14
-12.54,28.69
51.38,35.75
49.28,78.93
13.22,78.84
-13.97,51.97
29.13,78.12
23.51,52.08
-4.16,6.35
40.38,7.32
8.85,39.62
5.85,48.30
-13.47,65.56
66.62,14.49
23.05,71.29
1.60,65.98
2.00,-20.27
38.68,-2.96
4.65,81.86
49.03,74.34
30.64,16.75
6.65,53.88
60.44,6.96
33.27,48.06
54.48,7.45
43.21,-7.15
30.12,12.46
57.43,-15.30
-20.25,-8.99
26.66,16.10
72.75,63.28
-3.09,21.49
0.44,6.77
23.85,-1.60
0.86,3.36
-10.89,17.79
75.91,-0.26
78.21,47.98
10.28,40.40
75.77,-11.13
28.88,-8.93
32.88,63.88
34.16,39.58
45.04,41.71
46.49,43.89
65.77,31.18
39.01,-10.68
47.73,-6.09
-10.43,45.76
27.76,50.91
45.52,20.67
78.04,50.23
33.16,73.77
53.01,64.68
-12.47,-6.42
62.69,5.77
20.01,66.75
57.98,82.06
71.70,60.79
67.70,13.69
44.44,71.37
-18.61,53.24
1.12,42.90
-16.62,47.83
38.45,17.97
36.34,38.44
-15.01,-20.37
31.12,-5.54
-5.99,26.93
12.98,77.84
4.41,27.74
71.57,30.43
44.61,20.47
-15.76,20.98
59.54,47.69
-1.60,78.00
39.17,22.86
-19.32,66.94
2.90,64.80
12.33,24.29
15.61,34.08
3.14,-19.99
68.69,-14.43
61.59,18.86
11.09,45.52
48.91,63.76
30.82,-12.36
41.65,0.93
77.57,41.51
20.96,75.66
-6.57,38.56
23.69,51.82
38.08,76.68
79.64,66.04
-13.76,27.41
50.71,15.92
-15.29,7.49
36.05,12.48
-17.03,70.41
0.01,72.52
5.99,22.18
46.99,66.04
62.28,-3.61
49.84,-4.13
2.62,-19.75
75.04,54.91
0.60,71.28
13.42,50.03
-17.62,51.69
54.52,19.75
-5.18,-4.34
37.64,12.48
82.40,55.94
70.30,38.53
16.18,37.32
58.19,53.97
76.67,47.58
2.59,-0.46
47.56,74.31
-7.77,32.65
9.31,5.87
18.09,-13.19
59.72,44.57
69.02,-0.58
40.36,-16.59
10.88,8.38
30.78,80.66
29.55,54.07
10.55,22.01
56.59,19.23
-8.07,-4.80
40.75,59.64
40.93,-6.08
34.71,51.43
19.48,32.69
50.26,49.27
3.36,-16.11
57.65,78.13
-13.02,11.90
38.20,64.95
67.80,-15.35
-6.91,-13.58
68.48,41.37
-13.50,28.01
51.42,-12.34
73.34,52.22
0.38,-18.07
41.12,-17.49
71.49,24.73
25.57,0.81
15.95,28.39
-17.43,-5.58
62.93,36.89
21.12,72.94
-14.76,38.68
