61.39,29.77
20.18,14.49
32.03,51.77
-2.23,31.06
32.77,71.80
65.28,81.04
47.01,70.69
10.32,7.36
-6.47,1.42
57.20,18.60
67.75,28.92
51.14,-1.61
17.39,5.77
54.83,53.99
-10.22,36.39
49.81,-13.97
59.82,45.02
-5.62,0.43
-13.74,8.76
38.12,0.63
76.01,14.29
7.58,0.37
0.03,67.75
56.23,69.04
55.68,47.80
62.09,42.92
11.18,61.77
74.17,68.60
-17.13,-5.27
43.50,69.71
64.15,38.79
9.20,22.20
-4.53,6.22
52.14,43.14
22.99,-3.18
81.24,69.32
-4.91,12.52
50.88,19.55
67.74,53.51
36.39,-8.10
69.79,14.25
18.51,33.78
37.70,-14.28
51.09,20.65
26.39,75.93
-2.63,-10.80
33.63,13.50
-4.85,33.85
80.13,24.31
22.02,59.31
30.31,47.33
-7.08,32.28
-6.74,76.93
70.62,-6.49
-5.83,65.41
44.52,27.32
8.82,39.81
74.59,40.38
55.37,71.97
6.59,71.74
46.69,25.12
48.24,24.27
29.32,2.63
1.19,-6.62
25.41,20.52
11.51,0.89
47.38,-4.27
82.26,76.78
33.50,29.08
38.91,45.85
61.19,20.44
63.57,29.37
12.57,14.80
-12.46,69.36
15.18,5.57
-18.76,28.06
2.27,79.06
61.70,-13.40
58.61,55.14
78.49,-10.71
-8.51,36.90
71.27,-17.23
14.52,59.15
49.01,34.29
43.08,58.90
25.89,67.70
9.73,38.28
72.87,1.57
51.44,73.12
55.61,19.14
27.37,29.85
35.95,15.07
38.64,-0.94
62.12,-14.05
-15.56,-1.58
53.24,23.08
36.57,13.85
-5.21,77.55
22.45,21.27
57.72,-2.38
1.07,79.23
-10.07,61.06
57.93,1.00
47.45,5.35
70.26,11.27
11.90,1.98
9.44,44.07
4.33,40.18
-9.74,71.36
55.92,55.14
10.10,81.85
81.77,67.56
48.23,-9.73
38.09,33.10
-12.49,16.36
25.71,19.99
74.14,52.10
22.98,-11.32
12.95,-20.21
80.11,62.38
34.74,57.98
49.24,4.97
77.19,42.47
18.10,67.68
34.38,-9.30
47.72,36.65
16.45,37.23
-4.97,12.58
-4.61,52.64
76.50,25.54
41.45,1.08
27.56,76.92
2.72,16.64
8.76,-3.74
16.90,28.49
-0.76,72.12
11.43,49.63
2.21,-5.75
66.65,47.86
-7.02,72.09
56.11,-8.41
56.00,42.73
78.81,16.98
73.93,17.98
72.60,69.06
-16.21,41.21
14.45,-2.26
2.67,2.60
65.99,38.95
-11.47,48.45
41.71,79.71
67.44,37.49
-1.20,73.04
42.35,2.00
-5.85,78.14
-0.07,-4.81
58.91,59.63
13.50,17.46
53.30,51.57
68.85,65.84
17.70,7.40
22.05,78.40
10.95,14.72
48.03,38.90
7.24,19.20
80.36,-15.96
-12.77,57.76
72.46,62.86
14.39,38.74
45.86,6.22
0.58,12.04
-8.91,80.10
45.00,57.27
41.78,12.72
-1.33,42.20
25.83,24.98
52.25,5.89
73.59,24.89
37.06,40.03
29.34,65.51
17.38,38.99
-11.84,16.20
73.17,57.79
68.89,57.81
69.74,66.15
-10.86,43.06
63.64,34.32
12.70,0.20
45.99,32.05
-10.16,3.25
-15.13,-14.40
63.23,2.18
53.24,33.39
-6.60,74.39
30.32,-15.92
32.54,-4.09
52.41,1.75
-14.24,1.61
56.56,33.93
28.88,0.86
33.49,13.08
21.08,82.02
52.11,42.71
30.86,72.78
39.07,76.53
12.69,44.73
-6.82,-5.83
44.92,41.43
20.73,71.97
22.00,-10.58
59.12,66.03
-6.51,36.20
22.21,59.82
5.99,71.66
-19.19,22.75
65.52,73.29
68.07,10.00
-12.61,-8.36
-17.33,26.45
15.38,18.32
18.62,64.03
54.36,13.65
48.95,-3.78
27.72,-8.08
54.92,81.45
-19.15,5.80
26.82,9.63
0.70,79.01
32.45,25.53
35.39,-11.85
2.98,13.41
52.33,26.57
-11.97,65.88
31.51,70.39
23.04,64.22
15.63,71.09
64.86,64.52
58.04,37.15
16.29,21.20
60.73,54.28
48.84,66.31
80.94,-15.86
-7.08,30.66
58.77,-12.23
-14.74,13.11
-10.22,19.62
80.81,0.22
3.51,-15.89
18.27,59.12
54.95,23.85
68.58,31.31
55.10,48.00
30.74,19.10
38.31,64.27
-8.67,57.00
4.96,41.49
71.04,-0.13
-8.48,6.90
18.67,-13.32
80.67,38.74
54.77,69.19
55.90,79.17
78.39,51.12
1.93,-12.29
-9.69,37.37
59.19,64.16
2.10,22.12
72.05,-14.70
1.51,-10.91
64.25,66.68
-10.33,58.32
44.31,-18.00
59.13,38.55
27.97,-9.65
80.48,10.27
26.83,9.74
79.51,54.20
39.96,18.70
62.75,57.26
-2.53,41.83
0.47,68.28
55.95,18.35
56.29,1.08
51.17,12.23
59.95,-11.82
45.85,-7.22
76.17,12.65
15.64,-9.74
67.72,25.13
76.35,43.15
68.70,6.99
-12.38,-20.47
-17.18,43.62
-5.79,-20.31
8.76,22.90
53.17,-15.54
61.38,18.25
50.63,5.04
80.36,0.57
37.17,68.13
25.16,24.16
-7.90,39.89
48.18,4.92
29.91,11.74
-5.88,-4.81
56.99,30.50
28.41,-10.07
13.01,-8.88
30.20,55.59
68.96,49.33
13.81,-17.38
-5.26,32.15
81.67,60.84
-9.23,74.21
74.10,-12.59
22.00,4.01
6.05,39.79
75.40,-16.91
59.67,19.22
4.98,3.51
14.86,52.82
34.51,78.97
63.81,79.52
77.68,81.02
15.93,-10.73
10.16,-14.45
55.98,1.83
41.27,47.29
70.93,-1.59
12.57,73.75
52.44,2.30
50.05,29.80
10.08,28.66
21.43,76.89
45.47,12.46
41.44,80.34
81.57,74.63
43.52,11.38
41.46,12.15
42.07,47.50
64.06,-2.84
7.52,18.21
46.10,36.94
63.64,64.23
-11.98,68.32
16.63,1.64
31.13,61.05
-7.85,50.49
-5.77,59.33
8.84,71.71
-10.61,13.07
48.86,24.36
24.20,6.72
69.47,-8.60
-10.83,22.43
-4.12,46.51
15.34,50.03
0.73,34.68
65.01,36.22
5.50,82.29
30.97,70.35
66.63,75.54
59.97,-18.18
-7.83,-7.79
70.63,76.43
66.58,26.12
60.86,62.59
70.53,40.55
36.49,41.20
15.75,58.55
79.01,79.32
41.60,26.99
11.28,20.92
75.33,29.90
22.75,-7.11
17.67,13.08
35.18,68.45
15.37,34.13
19.77,-18.91
-4.08,12.82
43.94,59.29
75.41,6.10
48.53,13.86
77.08,39.85
